N_PARCELLE;Date_debut;Date_fin;Type_intervention;Detail_intervention;Crop;N;P;K;MG;S;Herbi;Fongi;Mollus;Insect
P45;2013-09-03;2013-09-03;Traitement;Herbicide;-;0;0;0;0;0;0.4772;0;0;0
P45;2013-09-20;2013-09-20;Traitement;Herbicide;-;0;0;0;0;0;0.4772;0;0;0
P45;2013-09-13;2013-09-13;Traitement;Antilimace;-;0;0;0;0;0;0;0;0.428571428571429;0
P45;2014-01-10;2014-01-10;Traitement;Herbicide;-;0;0;0;0;0;0.987733333333333;0;0;0
P45;2014-02-21;2014-02-21;Fertilisation;N;_;57;65;65;36;120;0;0;0;0
P45;2014-02-21;2014-02-21;Fertilisation;N;_;26;0;0;0;0;0;0;0;0
P45;2014-02-21;2014-02-21;Fertilisation;N;_;85;0;0;0;0;0;0;0;0
P45;2014-10-23;2015-07-13;Culture;Culture principale;Ble_tendre_hiver;0;0;0;0;0;0;0;0;0
P45;2015-07-13;2015-07-13;Recolte;Culture principale;Ble_tendre_hiver;0;0;0;0;0;0;0;0;0
P45;2014-07-23;2014-08-19;Travail-sol;Broyage;_;0;0;0;0;0;0;0;0;0
P45;2014-09-05;2014-09-09;Travail-sol;Dechaumage;_;0;0;0;0;0;0;0;0;0
P45;2014-09-10;2014-09-23;Travail-sol;Prep_Semis;_;0;0;0;0;0;0;0;0;0
P45;2014-09-24;2014-09-29;Travail-sol;Prep_Semis;_;0;0;0;0;0;0;0;0;0
P45;2014-09-29;2014-09-30;Travail-sol;Roulage;_;0;0;0;0;0;0;0;0;0
P45;2014-10-19;2014-10-19;Travail-sol;Prep_Semis;_;0;0;0;0;0;0;0;0;0
P45;2015-04-15;2015-04-15;Traitement;Herbicide;-;0;0;0;0;0;1.647;0;0;0
P45;2014-11-25;2014-11-25;Traitement;Herbicide;-;0;0;0;0;0;1.17506666666667;0;0;0
P45;2015-05-08;2015-05-08;Traitement;Fongicide;-;0;0;0;0;0;0;2.24066666666667;0;0
P45;2015-04-16;2015-04-16;Traitement;Herbicide;-;0;0;0;0;0;0.78;0;0;0
P45;2015-05-07;2015-05-07;Fertilisation;N;_;102;0;0;0;0;0;0;0;0
P45;2015-05-07;2015-05-07;Fertilisation;N;_;0;0;0;0;0;0;0;0;0
P45;2015-05-07;2015-05-07;Fertilisation;N;_;64;0;0;17;102;0;0;0;0
P45;2015-05-07;2015-05-07;Fertilisation;N;_;0;0;0;0;0;0;0;0;0
P45;2016-05-05;2016-11-16;Culture;Culture principale;Mais_grain;0;0;0;0;0;0;0;0;0
P45;2016-11-16;2016-11-16;Recolte;Culture principale;Mais_grain;0;0;0;0;0;0;0;0;0
P45;2015-11-17;2015-11-17;Travail-sol;Broyage;_;0;0;0;0;0;0;0;0;0
P45;2016-05-09;2016-05-09;Traitement;Herbicide;-;0;0;0;0;0;1.36083333333333;0;0;0
P45;2016-06-27;2016-06-27;Traitement;Herbicide;-;0;0;0;0;0;3.59277777777778;0;0;0
P45;2016-07-03;2016-07-03;Traitement;Herbicide;-;0;0;0;0;0;3.58144444444445;0;0;0
P45;2016-03-14;2016-03-14;Traitement;Herbicide;-;0;0;0;0;0;0.322;0;0;0
P45;2016-05-11;2016-05-11;Traitement;Antilimace;-;0;0;0;0;0;0;0;0.6035;0
P45;2016-05-19;2016-05-19;Traitement;Antilimace;-;0;0;0;0;0;0;0;0.730666666666667;0
P45;2016-05-04;2016-05-04;Traitement;Antilimace;-;0;0;0;0;0;0;0;0.891857142857143;0
P45;2016-05-16;2016-05-16;Traitement;Antilimace;-;0;0;0;0;0;0;0;0.751571428571429;0
P45;2016-05-24;2016-05-24;Traitement;Antilimace;-;0;0;0;0;0;0;0;0.703857142857143;0
P45;2016-05-27;2016-05-27;Traitement;Antilimace;-;0;0;0;0;0;0;0;0.827714285714286;0
P45;2016-06-06;2016-06-06;Traitement;Antilimace;-;0;0;0;0;0;0;0;0.626285714285714;0
P45;2016-05-11;2016-05-11;Fertilisation;N;_;0;0;0;0;0;0;0;0;0
P45;2016-05-11;2016-05-11;Fertilisation;N;_;1;0;0;0;0;0;0;0;0
P45;2016-05-11;2016-05-11;Fertilisation;K;_;0;0;12;0;0;0;0;0;0
P45;2017-04-11;2017-10-16;Culture;Culture principale;Soja;0;0;0;0;0;0;0;0;0
P45;2017-10-16;2017-10-16;Recolte;Culture principale;Soja;0;0;0;0;0;0;0;0;0
P45;2017-04-15;2017-04-15;Travail-sol;Roulage;_;0;0;0;0;0;0;0;0;0
P45;2017-05-06;2017-05-06;Traitement;Herbicide;-;0;0;0;0;0;0.769;0;0;0
P45;2017-04-11;2017-04-11;Traitement;Herbicide;-;0;0;0;0;0;1.3975;0;0;0
P45;2017-06-03;2017-06-03;Traitement;Herbicide;-;0;0;0;0;0;0.965;0;0;0
P45;2017-06-08;2017-06-08;Traitement;Herbicide;-;0;0;0;0;0;0.4663;0;0;0
P45;2017-06-15;2017-06-15;Traitement;Herbicide;-;0;0;0;0;0;0.4434;0;0;0
P45;2017-05-30;2017-05-30;Fertilisation;N;_;1;0;0;0;0;0;0;0;0
P45;2017-05-30;2017-05-30;Fertilisation;N;_;0;11;11;0;0;0;0;0;0
P45;2017-05-30;2017-05-30;Fertilisation;N;_;1;0;0;0;0;0;0;0;0
P45;2017-05-30;2017-05-30;Fertilisation;N;_;15;0;0;0;0;0;0;0;0
P45;2017-10-10;2018-07-01;Culture;Culture principale;Ble_tendre_hiver;0;0;0;0;0;0;0;0;0
P45;2018-07-01;2018-07-01;Recolte;Culture principale;Ble_tendre_hiver;0;0;0;0;0;0;0;0;0
P45;2017-08-09;2017-08-11;Travail-sol;Broyage;_;0;0;0;0;0;0;0;0;0
P45;2018-05-09;2018-05-09;Traitement;Fongicide;-;0;0;0;0;0;0;3.5168;0;0
P45;2018-03-26;2018-03-26;Traitement;Herbicide;-;0;0;0;0;0;1.86466666666667;0;0;0
P45;2018-02-28;2018-02-28;Fertilisation;N;_;2;0;0;0;1;0;0;0;0
P45;2018-02-28;2018-02-28;Fertilisation;N;_;46;0;0;0;0;0;0;0;0
P45;2018-02-28;2018-02-28;Fertilisation;N;_;14;0;0;0;0;0;0;0;0
P45;2018-02-28;2018-02-28;Fertilisation;P;_;0;10;10;0;0;0;0;0;0
P45;2018-08-27;2019-07-17;Culture;Culture principale;Colza_hiver;0;0;0;0;0;0;0;0;0
P45;2019-07-17;2019-07-17;Recolte;Culture principale;Colza_hiver;0;0;0;0;0;0;0;0;0
P45;2018-08-31;2018-08-31;Travail-sol;Roulage;_;0;0;0;0;0;0;0;0;0
P45;2018-08-17;2018-08-17;Traitement;Antilimace;-;0;0;0;0;0;0;0;0.706285714285714;0
P45;2018-08-09;2018-08-09;Traitement;Herbicide;-;0;0;0;0;0;0.757785714285714;0;0;0
P45;2019-02-26;2019-02-26;Traitement;Insecticide;-;0;0;0;0;0;0;0;0;1.39733333333333
P45;2019-04-18;2019-04-18;Traitement;Insecticide;-;0;0;0;0;0;0;0;0;2.91133333333333
P45;2018-10-05;2018-10-05;Traitement;Insecticide;-;0;0;0;0;0;0;0;0;2.69
P45;2019-03-30;2019-03-30;Traitement;Herbicide;-;0;0;0;0;0;1.6;0;0;0
P45;2019-05-01;2019-05-01;Traitement;Fongicide;-;0;0;0;0;0;0;8.88325;0;0
P45;2019-01-21;2019-01-21;Traitement;Herbicide;-;0;0;0;0;0;0.9888;0;0;0
P45;2018-10-16;2018-10-16;Traitement;Insecticide;-;0;0;0;0;0;0;0;0;1.98
P45;2018-07-26;2018-07-26;Traitement;Herbicide;-;0;0;0;0;0;1.20266666666667;0;0;0
P45;2019-03-01;2019-03-01;Fertilisation;N;_;88;69;0;0;0;0;0;0;0
P45;2019-03-01;2019-03-01;Fertilisation;N;_;54;0;0;0;0;0;0;0;0
P45;2019-03-01;2019-03-01;Fertilisation;N;_;27;0;0;0;0;0;0;0;0
P45;2019-03-01;2019-03-01;Fertilisation;K;_;0;0;69;0;0;0;0;0;0
P45;2019-03-01;2019-03-01;Fertilisation;MG;_;0;0;0;1;3;0;0;0;0
P46;2009-08-27;2010-07-09;Culture;Culture principale;Colza_hiver;0;0;0;0;0;0;0;0;0
P46;2010-07-09;2010-07-09;Recolte;Culture principale;Colza_hiver;0;0;0;0;0;0;0;0;0
P46;2009-06-27;2009-06-27;Travail-sol;Dechaumage;_;0;0;0;0;0;0;0;0;0
P46;2009-07-07;2009-07-07;Travail-sol;Dechaumage;_;0;0;0;0;0;0;0;0;0
P46;2009-08-05;2009-08-05;Travail-sol;Dechaumage;_;0;0;0;0;0;0;0;0;0
P46;2009-08-07;2009-08-07;Travail-sol;Reprise_de_sol;_;0;0;0;0;0;0;0;0;0
P46;2009-08-23;2009-08-23;Travail-sol;Prep_Semis;_;0;0;0;0;0;0;0;0;0
P46;2010-04-10;2010-04-10;Traitement;Fongicide;-;0;0;0;0;0;0;0.75;0;1
P46;2009-08-29;2009-08-29;Traitement;Herbicide;-;0;0;0;0;0;1.35606060606061;0;0;0
P46;2009-08-28;2009-08-28;Traitement;Antilimace;-;0;0;0;0;0;0;0;0.4;0
P46;2009-09-07;2009-09-07;Traitement;Antilimace;-;0;0;0;0;0;0;0;0.6;0
P46;2009-09-23;2009-09-23;Traitement;Herbicide;-;0;0;0;0;0;0.908333333333333;0;0;0
P46;2009-10-13;2009-10-13;Traitement;Insecticide;-;0;0;0;0;0;0;0;0;1
P46;2009-10-30;2009-10-30;Traitement;Insecticide;-;0;0;0;0;0;0;0;0;1
P46;2010-03-15;2010-03-15;Fertilisation;N;_;80;105;0;0;0;0;0;0;0
P46;2010-03-15;2010-03-15;Fertilisation;N;_;49;0;0;0;0;0;0;0;0
P46;2010-03-15;2010-03-15;Fertilisation;N;_;42;0;0;0;56;0;0;0;0
P46;2010-03-15;2010-03-15;Fertilisation;K;_;0;0;105;0;0;0;0;0;0
P46;2010-10-17;2011-07-05;Culture;Culture principale;Ble_tendre_hiver;0;0;0;0;0;0;0;0;0
P46;2011-07-05;2011-07-05;Recolte;Culture principale;Ble_tendre_hiver;0;0;0;0;0;0;0;0;0
P46;2010-07-16;2010-07-16;Travail-sol;Broyage;_;0;0;0;0;0;0;0;0;0
P46;2010-09-04;2010-09-04;Travail-sol;Dechaumage;_;0;0;0;0;0;0;0;0;0
P46;2010-09-22;2010-09-22;Travail-sol;Roulage;_;0;0;0;0;0;0;0;0;0
P46;2010-09-29;2010-09-29;Travail-sol;Prep_Semis;_;0;0;0;0;0;0;0;0;0
P46;2010-10-14;2010-10-14;Travail-sol;Roulage;_;0;0;0;0;0;0;0;0;0
P46;2011-03-18;2011-03-18;Traitement;Herbicide;-;0;0;0;0;0;1;0;0;0
P46;2011-02-19;2011-02-19;Fertilisation;N;_;52;46;0;0;0;0;0;0;0
P46;2011-02-19;2011-02-19;Fertilisation;N;_;74;0;0;0;0;0;0;0;0
P46;2011-10-13;2012-06-28;Culture;Culture principale;Orge_hiver;0;0;0;0;0;0;0;0;0
P46;2012-06-28;2012-06-28;Recolte;Culture principale;Orge_hiver;0;0;0;0;0;0;0;0;0
P46;2011-08-01;2011-08-02;Travail-sol;Dechaumage;_;0;0;0;0;0;0;0;0;0
P46;2011-08-23;2011-08-23;Travail-sol;Dechaumage;_;0;0;0;0;0;0;0;0;0
P46;2011-09-20;2011-09-20;Travail-sol;Reprise_de_sol;_;0;0;0;0;0;0;0;0;0
P46;2011-09-29;2011-09-29;Travail-sol;Roulage;_;0;0;0;0;0;0;0;0;0
P46;2011-10-16;2011-10-16;Travail-sol;Roulage;_;0;0;0;0;0;0;0;0;0
P46;2011-11-23;2011-11-23;Traitement;Herbicide;-;0;0;0;0;0;3.1558;0;0;0
P46;2012-04-06;2012-04-06;Traitement;Fongicide;-;0;0;0;0;0;0;2.04133333333333;0;0
P46;2012-04-26;2012-04-26;Traitement;Fongicide;-;0;0;0;0;0;0;1.292;0;0
P46;2012-02-21;2012-02-21;Fertilisation;N;_;47;0;0;0;0;0;0;0;0
P46;2012-02-21;2012-02-21;Fertilisation;N;_;49;0;0;0;0;0;0;0;0
P46;2012-10-21;2013-07-23;Culture;Culture principale;Ble_tendre_hiver;0;0;0;0;0;0;0;0;0
P46;2013-07-23;2013-07-23;Recolte;Culture principale;Ble_tendre_hiver;0;0;0;0;0;0;0;0;0
P46;2012-07-12;2012-07-12;Travail-sol;Dechaumage;_;0;0;0;0;0;0;0;0;0
P46;2012-08-03;2012-08-04;Travail-sol;Dechaumage;_;0;0;0;0;0;0;0;0;0
P46;2012-08-03;2012-08-04;Travail-sol;Dechaumage;_;0;0;0;0;0;0;0;0;0
P46;2013-03-22;2013-03-22;Traitement;Herbicide;-;0;0;0;0;0;2.23159090909091;0;0;0
P46;2013-05-22;2013-05-22;Traitement;Fongicide;-;0;0;0;0;0;0;5.19172727272727;0;0
P46;2013-05-06;2013-05-07;Traitement;Fongicide;-;0;0;0;0;0;0;6.06733333333333;0;0
P46;2013-04-24;2013-04-24;Traitement;Fongicide;-;0;0;0;0;0;0;3.191;0;0
P46;2013-06-08;2013-06-08;Traitement;Fongicide;-;0;0;0;0;0;0;4.997;0;0
P46;2012-10-21;2012-10-23;Traitement;Fongicide;-;0;0;0;0;0;0;1.565;0;0
P46;2013-02-19;2013-02-19;Fertilisation;N;_;48;0;0;0;0;0;0;0;0
P46;2013-02-19;2013-02-19;Fertilisation;N;_;89;0;0;0;0;0;0;0;0
P46;2013-02-19;2013-02-19;Fertilisation;N;_;0;0;0;0;0;0;0;0;0
P46;2013-02-19;2013-02-19;Fertilisation;P;_;0;48;0;0;0;0;0;0;0
P46;2013-02-19;2013-02-19;Fertilisation;K;_;0;0;48;23;0;0;0;0;0
P46;2013-02-19;2013-02-19;Fertilisation;S;_;0;0;0;0;89;0;0;0;0
P46;2013-08-30;2014-07-02;Culture;Culture principale;Colza_hiver;0;0;0;0;0;0;0;0;0
P46;2014-07-02;2014-07-02;Recolte;Culture principale;Colza_hiver;0;0;0;0;0;0;0;0;0
P46;2013-08-13;2013-08-14;Travail-sol;Roulage;_;0;0;0;0;0;0;0;0;0
P46;2013-08-30;2013-08-30;Travail-sol;Reprise_de_sol;_;0;0;0;0;0;0;0;0;0
P46;2013-08-31;2013-08-31;Travail-sol;Roulage;_;0;0;0;0;0;0;0;0;0
P46;2013-10-17;2013-10-17;Traitement;Insecticide;-;0;0;0;0;0;0;0;0;4.7025
P46;2014-03-13;2014-03-13;Traitement;Insecticide;-;0;0;0;0;0;0;0;0;7.195
P46;2014-04-01;2014-04-01;Traitement;Fongicide;-;0;0;0;0;0;0;5.1275;0;0
P46;2014-04-11;2014-04-11;Traitement;Fongicide;-;0;0;0;0;0;0;6.68;0;0
P46;2013-09-03;2013-09-03;Traitement;Herbicide;-;0;0;0;0;0;0.4772;0;0;0
P46;2013-09-20;2013-09-20;Traitement;Herbicide;-;0;0;0;0;0;0.4772;0;0;0
P46;2013-09-13;2013-09-13;Traitement;Antilimace;-;0;0;0;0;0;0;0;0.428571428571429;0
P46;2013-09-19;2013-09-19;Traitement;Antilimace;-;0;0;0;0;0;0;0;0.678714285714286;0
P46;2014-02-21;2014-02-21;Fertilisation;N;_;57;65;65;36;120;0;0;0;0
P46;2014-02-21;2014-02-21;Fertilisation;N;_;26;0;0;0;0;0;0;0;0
P46;2014-02-21;2014-02-21;Fertilisation;N;_;63;0;0;0;0;0;0;0;0
P46;2014-10-20;2015-07-03;Culture;Culture principale;Ble_tendre_hiver;0;0;0;0;0;0;0;0;0
P46;2015-07-03;2015-07-03;Recolte;Culture principale;Ble_tendre_hiver;0;0;0;0;0;0;0;0;0
P46;2014-07-23;2014-08-19;Travail-sol;Broyage;_;0;0;0;0;0;0;0;0;0
P46;2014-09-05;2014-09-09;Travail-sol;Dechaumage;_;0;0;0;0;0;0;0;0;0
P46;2014-09-10;2014-09-23;Travail-sol;Prep_Semis;_;0;0;0;0;0;0;0;0;0
P46;2014-09-24;2014-09-29;Travail-sol;Prep_Semis;_;0;0;0;0;0;0;0;0;0
P46;2014-09-30;2014-09-30;Travail-sol;Roulage;_;0;0;0;0;0;0;0;0;0
P46;2014-10-19;2014-10-19;Travail-sol;Prep_Semis;_;0;0;0;0;0;0;0;0;0
P46;2014-11-25;2014-11-25;Traitement;Herbicide;-;0;0;0;0;0;1.11173333333333;0;0;0
P46;2015-08-13;2016-07-17;Culture;Culture principale;Colza_hiver;0;0;0;0;0;0;0;0;0
P46;2016-07-17;2016-07-17;Recolte;Culture principale;Colza_hiver;0;0;0;0;0;0;0;0;0
P46;2015-10-03;2015-10-03;Traitement;Herbicide;-;0;0;0;0;0;0.805;0;0;0
P46;2015-09-24;2015-09-24;Traitement;Herbicide;-;0;0;0;0;0;1.4716;0;0;0
P46;2016-04-21;2016-04-21;Traitement;Fongicide;-;0;0;0;0;0;0;3.909;0;0
P46;2016-03-02;2016-03-02;Traitement;Herbicide;-;0;0;0;0;0;0.22;0;0;0
P46;2015-11-20;2015-11-20;Traitement;Herbicide;-;0;0;0;0;0;0.735466666666667;0;0;0
P46;2015-08-19;2015-08-19;Traitement;Antilimace;-;0;0;0;0;0;0;0;0.656857142857143;0
P46;2016-03-24;2016-03-24;Fertilisation;N;_;49;35;0;0;0;0;0;0;0
P46;2016-03-24;2016-03-24;Fertilisation;N;_;48;0;0;0;0;0;0;0;0
P46;2016-03-24;2016-03-24;Fertilisation;N;_;13;0;0;0;0;0;0;0;0
P46;2016-03-24;2016-03-24;Fertilisation;N;_;65;0;0;0;0;0;0;0;0
P46;2016-03-24;2016-03-24;Fertilisation;N;_;9;0;0;0;0;0;0;0;0
P46;2016-03-24;2016-03-24;Fertilisation;N;_;187;0;0;0;0;0;0;0;0
P46;2016-03-24;2016-03-24;Fertilisation;K;_;0;0;35;3;5;0;0;0;0
P46;2016-10-10;2017-07-11;Culture;Culture principale;Ble_tendre_hiver;0;0;0;0;0;0;0;0;0
P46;2017-07-11;2017-07-11;Recolte;Culture principale;Ble_tendre_hiver;0;0;0;0;0;0;0;0;0
P46;2016-10-07;2016-10-07;Traitement;Herbicide;-;0;0;0;0;0;0.868166666666667;0;0;0
P46;2017-05-15;2017-05-15;Traitement;Fongicide;-;0;0;0;0;0;0;4.174;0;0
P46;2016-10-31;2016-10-31;Traitement;Herbicide;-;0;0;0;0;0;1.61166666666667;0;0;0
P46;2016-12-16;2016-12-16;Traitement;Herbicide;-;0;0;0;0;0;0.466666666666667;0;0;0
P46;2017-02-16;2017-02-16;Traitement;Herbicide;-;0;0;0;0;0;0.533333333333333;0;0;0
P46;2017-04-11;2017-04-11;Traitement;Herbicide;-;0;0;0;0;0;0.533333333333333;0;0;0
P46;2017-02-24;2017-02-24;Fertilisation;N;_;57;0;0;0;0;0;0;0;0
P46;2017-02-24;2017-02-24;Fertilisation;N;_;27;0;0;0;0;0;0;0;0
P46;2017-02-24;2017-02-24;Fertilisation;N;_;53;0;0;0;0;0;0;0;0
P46;2017-02-24;2017-02-24;Fertilisation;N;_;0;0;0;0;0;0;0;0;0
P46;2017-02-24;2017-02-24;Fertilisation;N;_;137;0;0;0;0;0;0;0;0
P46;2017-10-10;2018-07-01;Culture;Culture principale;Ble_tendre_hiver;0;0;0;0;0;0;0;0;0
P46;2018-07-01;2018-07-01;Recolte;Culture principale;Ble_tendre_hiver;0;0;0;0;0;0;0;0;0
P46;2017-08-09;2017-08-11;Travail-sol;Broyage;_;0;0;0;0;0;0;0;0;0
P46;2018-05-09;2018-05-09;Traitement;Fongicide;-;0;0;0;0;0;0;3.5168;0;0
P46;2018-03-24;2018-03-24;Traitement;Herbicide;-;0;0;0;0;0;2.39175757575758;0;0;0
P46;2018-02-28;2018-02-28;Fertilisation;N;_;2;0;0;0;1;0;0;0;0
P46;2018-02-28;2018-02-28;Fertilisation;N;_;46;0;0;0;0;0;0;0;0
P46;2018-02-28;2018-02-28;Fertilisation;N;_;14;0;0;0;0;0;0;0;0
P46;2018-02-28;2018-02-28;Fertilisation;P;_;0;10;10;0;0;0;0;0;0
P46;2018-10-15;2019-06-27;Culture;Culture principale;Orge_hiver;0;0;0;0;0;0;0;0;0
P46;2019-06-27;2019-06-27;Recolte;Culture principale;Orge_hiver;0;0;0;0;0;0;0;0;0
P46;2018-10-19;2018-10-19;Travail-sol;Roulage;_;0;0;0;0;0;0;0;0;0
P46;2019-04-21;2019-04-21;Traitement;Fongicide;-;0;0;0;0;0;0;4.104;0;0
P46;2019-04-19;2019-04-19;Traitement;Herbicide;-;0;0;0;0;0;3.459;0;0;0
P46;2018-11-16;2018-11-16;Traitement;Herbicide;-;0;0;0;0;0;1.73416666666667;0;0;0
P46;2018-10-05;2018-10-05;Traitement;Herbicide;-;0;0;0;0;0;0.563111111111111;0;0;0
P46;2019-03-03;2019-03-03;Fertilisation;N;_;90;45;0;0;2;0;0;0;0
P46;2019-03-03;2019-03-03;Fertilisation;N;_;18;0;0;0;0;0;0;0;0
P46;2019-03-03;2019-03-03;Fertilisation;N;_;18;0;0;0;0;0;0;0;0
P47;2009-10-15;2010-07-04;Culture;Culture principale;Orge_hiver;0;0;0;0;0;0;0;0;0
P47;2010-07-04;2010-07-04;Recolte;Culture principale;Orge_hiver;0;0;0;0;0;0;0;0;0
P47;2009-08-17;2009-08-17;Travail-sol;Dechaumage;_;0;0;0;0;0;0;0;0;0
P47;2009-09-23;2009-09-23;Travail-sol;Dechaumage;_;0;0;0;0;0;0;0;0;0
P47;2009-09-28;2009-09-28;Travail-sol;Roulage;_;0;0;0;0;0;0;0;0;0
P47;2009-09-29;2009-09-29;Travail-sol;Reprise_de_sol;_;0;0;0;0;0;0;0;0;0
P47;2009-10-04;2009-10-04;Travail-sol;Roulage;_;0;0;0;0;0;0;0;0;0
P47;2009-10-14;2009-10-14;Travail-sol;Prep_Semis;_;0;0;0;0;0;0;0;0;0
P47;2009-10-20;2009-10-20;Travail-sol;Roulage;_;0;0;0;0;0;0;0;0;0
P47;2010-04-19;2010-04-19;Traitement;Herbicide;-;0;0;0;0;0;0.8;0;0;0
P47;2010-05-07;2010-05-07;Traitement;Fongicide;-;0;0;0;0;0;0;0.875;0;0
P47;2010-04-07;2010-04-07;Traitement;Herbicide;-;0;0;0;0;0;1.075;0;0;0
P47;2010-03-05;2010-03-05;Fertilisation;N;_;56;50;0;0;0;0;0;0;0
P47;2010-03-05;2010-03-05;Fertilisation;N;_;48;0;0;0;0;0;0;0;0
P47;2010-03-05;2010-03-05;Fertilisation;N;_;17;0;0;0;0;0;0;0;0
P47;2010-08-31;2011-07-12;Culture;Culture principale;Colza_hiver;0;0;0;0;0;0;0;0;0
P47;2011-07-12;2011-07-12;Recolte;Culture principale;Colza_hiver;0;0;0;0;0;0;0;0;0
P47;2010-07-06;2010-07-06;Travail-sol;Broyage;_;0;0;0;0;0;0;0;0;0
P47;2010-07-07;2010-07-07;Travail-sol;Dechaumage;_;0;0;0;0;0;0;0;0;0
P47;2010-07-27;2010-07-27;Travail-sol;Dechaumage;_;0;0;0;0;0;0;0;0;0
P47;2010-07-30;2010-07-30;Travail-sol;Reprise_de_sol;_;0;0;0;0;0;0;0;0;0
P47;2010-08-04;2010-08-04;Travail-sol;Prep_Semis;_;0;0;0;0;0;0;0;0;0
P47;2010-08-20;2010-08-20;Travail-sol;Prep_Semis;_;0;0;0;0;0;0;0;0;0
P47;2010-08-22;2010-08-22;Travail-sol;Roulage;_;0;0;0;0;0;0;0;0;0
P47;2010-08-31;2010-08-31;Travail-sol;Roulage;_;0;0;0;0;0;0;0;0;0
P47;2011-04-04;2011-04-04;Traitement;Insecticide;-;0;0;0;0;0;0;0;0;1
P47;2011-03-18;2011-03-18;Traitement;Insecticide;-;0;0;0;0;0;0;0;0;1.375
P47;2010-09-03;2010-09-03;Traitement;Herbicide;-;0;0;0;0;0;1.10606060606061;0;0;0
P47;2011-04-13;2011-04-13;Traitement;Fongicide;-;0;0;0;0;0;0;1.16666666666667;0;0
P47;2010-08-31;2010-08-31;Traitement;Antilimace;-;0;0;0;0;0;1.35714285714286;0;0.4;0
P47;2010-09-11;2010-09-11;Traitement;Antilimace;-;0;0;0;0;0;0;0;0.48;0
P47;2010-09-22;2010-09-22;Traitement;Insecticide;-;0;0;0;0;0;0;0;0;1
P47;2011-03-24;2011-03-24;Traitement;Insecticide;-;0;0;0;0;0;0;0;0;1
P47;2011-02-18;2011-02-18;Fertilisation;N;_;73;64;0;0;0;0;0;0;0
P47;2011-02-18;2011-02-18;Fertilisation;N;_;55;0;0;0;0;0;0;0;0
P47;2011-02-18;2011-02-18;Fertilisation;N;_;45;0;0;0;74;0;0;0;0
P47;2011-02-18;2011-02-18;Fertilisation;K;_;0;0;64;0;0;0;0;0;0
P47;2011-10-10;2012-07-25;Culture;Culture principale;Ble_tendre_hiver;0;0;0;0;0;0;0;0;0
P47;2012-07-25;2012-07-25;Recolte;Culture principale;Ble_tendre_hiver;0;0;0;0;0;0;0;0;0
P47;2011-08-01;2011-08-04;Travail-sol;Broyage;_;0;0;0;0;0;0;0;0;0
P47;2011-08-22;2011-08-22;Travail-sol;Dechaumage;_;0;0;0;0;0;0;0;0;0
P47;2011-09-07;2011-09-08;Travail-sol;Dechaumage;_;0;0;0;0;0;0;0;0;0
P47;2011-09-22;2011-09-24;Travail-sol;Prep_Semis;_;0;0;0;0;0;0;0;0;0
P47;2011-09-27;2011-09-29;Travail-sol;Roulage;_;0;0;0;0;0;0;0;0;0
P47;2011-10-14;2011-10-14;Travail-sol;Roulage;_;0;0;0;0;0;0;0;0;0
P47;2011-11-23;2011-11-23;Traitement;Herbicide;-;0;0;0;0;0;1.957;0;0;0
P47;2012-05-07;2012-05-07;Traitement;Fongicide;-;0;0;0;0;0;0;1.54124242424242;0;0
P47;2012-05-24;2012-05-24;Traitement;Fongicide;-;0;0;0;0;0;0;1.77133333333333;0;0
P47;2012-05-27;2012-05-27;Traitement;Insecticide;-;0;0;0;0;0;0;0;0;1
P47;2012-02-22;2012-02-22;Fertilisation;N;_;46;0;0;0;0;0;0;0;0
P47;2012-02-22;2012-02-22;Fertilisation;N;_;80;0;0;0;0;0;0;0;0
P47;2012-02-22;2012-02-22;Fertilisation;N;_;31;0;0;0;0;0;0;0;0
P47;2012-02-22;2012-02-22;Fertilisation;N;_;22;0;0;0;0;0;0;0;0
P47;2012-02-22;2012-02-22;Fertilisation;P;_;0;45;0;0;0;0;0;0;0
P47;2013-06-12;2013-10-26;Culture;Culture principale;Soja;0;0;0;0;0;0;0;0;0
P47;2013-10-26;2013-10-26;Recolte;Culture principale;Soja;0;0;0;0;0;0;0;0;0
P47;2012-08-03;2012-08-03;Travail-sol;Dechaumage;_;0;0;0;0;0;0;0;0;0
P47;2012-08-20;2012-08-24;Travail-sol;Reprise_de_sol;_;0;0;0;0;0;0;0;0;0
P47;2012-08-29;2012-08-29;Travail-sol;Roulage;_;0;0;0;0;0;0;0;0;0
P47;2013-06-10;2013-06-10;Travail-sol;Prep_Semis;_;0;0;0;0;0;0;0;0;0
P47;2013-06-11;2013-06-11;Travail-sol;Reprise_de_sol;_;0;0;0;0;0;0;0;0;0
P47;2013-06-12;2013-06-12;Travail-sol;Roulage;_;0;0;0;0;0;0;0;0;0
P47;2013-04-02;2013-04-02;Traitement;Herbicide;-;0;0;0;0;0;1.3055;0;0;0
P47;2013-05-14;2013-05-14;Traitement;Herbicide;-;0;0;0;0;0;1.12333333333333;0;0;0
P47;2013-07-15;2013-07-15;Traitement;Herbicide;-;0;0;0;0;0;1.797875;0;0;0
P47;2013-07-20;2013-07-20;Traitement;Fongicide;-;0;0;0;0;0;0;0.965;0;0
P47;2013-05-28;2013-05-28;Traitement;Antilimace;-;0;0;0;0;0;0;0;0.459;0
P47;2012-12-13;2012-12-13;Fertilisation;P;_;0;45;0;0;0;0;0;0;0
